ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
203	"ENSG00000187860"	"CCDC157"	chr22	+	30365943	30366248	30365989	30366248	30361960	30362114	203	0,0	21,19	0,4	19,49	145	99	0.409464199895	0.882158640624682	0.0,0.0	0.0,0.053	-0.026
204	"ENSG00000187860"	"CCDC157"	chr22	+	30375478	30375663	30375485	30375663	30373922	30374091	204	1,5	1,2	6,3	0,0	106	99	0.0362007287635	0.16042188920035408	0.483,0.7	1.0,1.0	-0.409
205	"ENSG00000206140"	"TMEM191C"	chr22	+	21468314	21468431	21468353	21468431	21467893	21468017	205	18,12	0,0	5,9	2,0	138	99	0.591108120743	1.0	1.0,1.0	0.642,1.0	0.179
206	"ENSG00000206140"	"TMEM191C"	chr22	+	21468314	21468431	21468353	21468431	21468151	21468202	206	28,21	25,25	14,15	26,33	138	99	0.0260585936987	0.125397667345526	0.446,0.376	0.279,0.246	0.149
208	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	208	290,317	1,7	259,189	0,2	105	99	0.740773253704	1.0	0.996,0.977	1.0,0.989	-0.008
209	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	209	202,235	7,12	193,182	4,2	143	99	0.0135238126203	0.07708361773884388	0.952,0.931	0.971,0.984	-0.036
211	"ENSG00000025770"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	211	13,10	253,306	10,31	310,416	102	99	0.241456558443	0.627667428040788	0.048,0.031	0.03,0.067	-0.009
212	"ENSG00000025770"	"NCAPH2"	chr22	+	50523016	50523166	50523079	50523166	50522820	50522922	212	430,311	0,0	445,649	3,0	162	99	1	1.0	1.0,1.0	0.989,1.0	0.006
213	"ENSG00000099954"	"CECR2"	chr22	+	17548147	17549564	17548150	17549564	17542156	17543003	213	0,5	0,2	9,9	0,0	102	99	1	1.0	NA,0.708	1.0,1.0	-0.292
214	"ENSG00000100207"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	214	98,168	33,37	140,131	30,24	132	99	0.199550575009	0.5527182044690914	0.69,0.773	0.778,0.804	-0.059
217	"ENSG00000100139"	"MICALL1"	chr22	+	37937079	37937194	37937084	37937194	37933038	37933112	217	173,240	2,2	330,356	0,0	104	99	1	1.0	0.988,0.991	1.0,1.0	-0.01
218	"ENSG00000248751"	NA	chr22	-	30286015	30286142	30286015	30286098	30286262	30286376	218	22,26	435,499	2,6	94,77	143	99	0.476256462655	0.9606213744961636	0.034,0.035	0.015,0.051	0.002
219	"ENSG00000248751"	NA	chr22	-	30286015	30286142	30286015	30286098	30286824	30286948	219	11,28	86,107	2,3	59,34	143	99	0.000609784210505	0.006799000707954831	0.081,0.153	0.023,0.058	0.076
220	"ENSG00000248751"	NA	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287	220	26,42	566,626	15,12	140,105	102	99	0.0238167383293	0.11798346188672257	0.043,0.061	0.094,0.1	-0.045
221	"ENSG00000186998"	"EMID1"	chr22	+	29226421	29226551	29226489	29226551	29225132	29225216	221	0,7	45,55	0,0	70,28	167	99	0.0420042978766	0.17869665732294704	0.0,0.07	0.0,0.0	0.035
222	"ENSG00000138867"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083	222	23,32	402,532	26,41	430,619	102	99	0.694503166086	1.0	0.053,0.055	0.055,0.06	-0.003
224	"ENSG00000100162"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	224	9,11	110,110	7,17	105,247	184	99	0.43820634692	0.9154579744576731	0.042,0.051	0.035,0.036	0.011
225	"ENSG00000242259"	"C22orf39"	chr22	-	19440885	19444390	19440885	19441694	19447377	19447545	225	3321,3671	147,183	1730,2122	238,227	2795	99	2.88657986403e-14	4.643148610700021e-12	0.445,0.415	0.205,0.249	0.203
226	"ENSG00000128159"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	226	346,357	1,6	279,271	8,1	131	99	0.34159071335	0.7887740074440418	0.996,0.978	0.963,0.995	0.008
227	"ENSG00000128159"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	227	126,185	2,6	115,112	0,0	103	99	0.15489267055	0.46226903969328786	0.984,0.967	1.0,1.0	-0.024
228	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197240	50197351	228	218,205	0,0	502,483	1,2	351	99	1	1.0	1.0,1.0	0.993,0.986	0.01
229	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	229	515,579	8,11	1120,1060	5,13	351	99	0.0405189429413	0.17414388915203904	0.948,0.937	0.984,0.958	-0.028
230	"ENSG00000184702"	"SEPTIN5"	chr22	+	19720548	19720666	19720641	19720666	19720319	19720454	230	654,740	2,2	1185,786	9,17	192	99	0.00264859260539	0.021847892848986288	0.994,0.995	0.985,0.96	0.022
231	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19721957	19721832	19721957	19721639	19721736	231	208,251	7,6	473,307	8,7	110	99	0.402482631072	0.8722716502210295	0.964,0.974	0.982,0.975	-0.009
232	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19722236	19722339	19721639	19721736	232	286,376	0,6	658,443	2,1	514	99	0.0777354648799	0.28292384666741144	1.0,0.923	0.984,0.988	-0.024
233	"ENSG00000093009"	"CDC45"	chr22	+	19494473	19494602	19494506	19494602	19494326	19494382	233	11,11	1,1	0,2	0,2	132	99	1	1.0	0.892,0.892	NA,0.429	0.463
234	"ENSG00000093009"	"CDC45"	chr22	+	19516780	19516893	19516813	19516893	19516526	19516645	234	0,0	3,6	2,3	8,1	132	99	0.000639441470721	0.007072002837963901	0.0,0.0	0.158,0.692	-0.425
235	"ENSG00000093009"	"CDC45"	chr22	+	19516780	19516893	19516816	19516893	19516526	19516645	235	0,0	114,94	2,3	67,158	135	99	0.601633677371	1.0	0.0,0.0	0.021,0.014	-0.018
236	"ENSG00000093009"	"CDC45"	chr22	+	19516813	19516893	19516816	19516893	19516526	19516645	236	3,6	114,94	8,1	67,158	102	99	0.81926789287	1.0	0.025,0.058	0.104,0.006	-0.013
237	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603	237	774,873	10,12	546,774	59,67	413	99	0	0.0	0.949,0.946	0.689,0.735	0.236
238	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17743802	17744013	238	55,71	702,857	74,42	883,761	787	99	1	1.0	0.01,0.01	0.01,0.007	0.001
239	"ENSG00000075275"	"CELSR1"	chr22	-	46369691	46370237	46369691	46369804	46372882	46373057	239	6,0	2,11	15,2	24,18	532	99	0.840067431938	1.0	0.358,0.0	0.104,0.02	0.117
240	"ENSG00000100335"	"MIEF1"	chr22	+	39509337	39509571	39509421	39509571	39504202	39504534	240	0,7	3,19	10,0	32,19	183	99	0.60649810473	1.0	0.0,0.166	0.145,0.0	0.011
241	"ENSG00000100335"	"MIEF1"	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	241	185,279	56,73	272,319	48,88	185	99	0.256888761418	0.6536814359297793	0.639,0.672	0.752,0.66	-0.05
242	"ENSG00000189306"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	242	16,32	550,641	63,97	811,1001	259	99	2.62803709047e-05	0.0004981883829386631	0.011,0.019	0.029,0.036	-0.018
243	"ENSG00000100330"	"MTMR3"	chr22	+	29978424	29978531	29978441	29978531	29970975	29971062	243	2,7	122,176	4,6	97,148	116	99	0.539640296822	1.0	0.014,0.033	0.034,0.033	-0.01
244	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24607953	24608023	244	83,58	223,329	61,122	325,333	102	99	0.843073537876	1.0	0.265,0.146	0.154,0.262	-0.003
245	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24607953	24608023	245	127,144	74,61	321,241	84,99	207	99	0.0383837453667	0.16706781011578375	0.451,0.53	0.646,0.538	-0.102
246	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610454	24610531	24607953	24608023	246	328,376	2,6	848,609	0,4	304	99	0.0488566866018	0.199923096913763	0.982,0.953	1.0,0.98	-0.022
247	"ENSG00000100031"	"GGT1"	chr22	+	24610357	24610531	24610454	24610531	24607953	24608023	247	275,293	2,6	611,467	0,4	196	99	0.120278615521	0.3854695272688831	0.986,0.961	1.0,0.983	-0.018
248	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24608989	24609231	248	8,6	13,8	11,7	115,38	102	99	0.000215157042342	0.0028664893168535883	0.374,0.421	0.085,0.152	0.279
249	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24608989	24609231	249	122,140	0,0	314,234	12,2	207	99	0.00102484163443	0.010255917472456851	1.0,1.0	0.926,0.982	0.046
250	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24609961	24610033	250	324,438	136,99	742,565	186,156	207	99	0.422416856939	0.899225179456404	0.533,0.679	0.656,0.634	-0.039
251	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610454	24610531	24609964	24610033	251	525,670	0,3	1269,933	0,0	304	99	1	1.0	1.0,0.986	1.0,1.0	-0.007
252	"ENSG00000100031"	"GGT1"	chr22	+	24610357	24610531	24610454	24610531	24609964	24610033	252	337,331	0,3	713,524	0,0	196	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
253	"ENSG00000100031"	"GGT1"	chr22	+	24610413	24610531	24610454	24610531	24610249	24610336	253	91,106	83,82	260,167	67,43	140	99	3.5513925134e-11	3.184027156686e-09	0.437,0.478	0.733,0.733	-0.275
254	"ENSG00000100031"	"GGT1"	chr22	+	24611074	24611245	24611077	24611245	24610249	24610531	254	250,263	82,101	562,379	143,131	102	99	0.208238041175	0.5690001734629403	0.747,0.717	0.792,0.737	-0.032
255	"ENSG00000100031"	"GGT1"	chr22	+	24627409	24627619	24627431	24627619	24620327	24620520	255	14,24	2,2	35,20	0,0	121	99	0.0288087531289	0.13524040417335118	0.851,0.908	1.0,1.0	-0.121
256	"ENSG00000100031"	"GGT1"	chr22	+	24627409	24627619	24627431	24627619	24623779	24623916	256	69,87	364,506	210,100	984,675	121	99	0.89678932957	1.0	0.134,0.123	0.149,0.108	0.0
257	"ENSG00000099992"	"TBC1D10A"	chr22	-	30304530	30304651	30304530	30304630	30326672	30326901	257	3,2	388,514	4,1	204,341	120	99	1	1.0	0.006,0.003	0.016,0.002	-0.005
258	"ENSG00000100359"	"SGSM3"	chr22	+	40407200	40407568	40407412	40407568	40407016	40407071	258	1265,1430	0,0	1566,1499	1,6	311	99	1	1.0	1.0,1.0	0.998,0.988	0.007
259	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40409339	40409372	40408793	40408842	259	1684,1980	0,0	2221,2016	3,0	506	99	1	1.0	1.0,1.0	0.993,1.0	0.004
260	"ENSG00000100359"	"SGSM3"	chr22	+	40409249	40409372	40409339	40409372	40408932	40409018	260	894,1044	32,26	1043,948	50,42	189	99	0.0256319314562	0.12394432637838887	0.936,0.955	0.916,0.922	0.026
261	"ENSG00000100105"	"PATZ1"	chr22	-	31328786	31328924	31328786	31328859	31335691	31335863	261	45,52	72,52	27,23	13,45	164	99	0.625977643678	1.0	0.274,0.376	0.556,0.236	-0.071
263	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37838499	37838593	263	98,134	7,12	333,291	59,51	104	99	0.00175204785546	0.01589046388310239	0.93,0.914	0.843,0.845	0.078
264	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37840186	37840234	264	12,14	0,0	49,47	1,0	104	99	1	1.0	1.0,1.0	0.979,1.0	0.01
265	"ENSG00000100124"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234	265	53,95	20,25	219,200	105,74	104	99	0.107959435532	0.3589241051212814	0.716,0.783	0.665,0.72	0.057
271	"ENSG00000100239"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50416091	50416157	271	2,0	3,5	0,0	15,24	102	99	0.56243929869	1.0	0.393,0.0	0.0,0.0	0.197
272	"ENSG00000100239"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	272	9,6	258,357	4,0	383,392	102	99	0.0311580679345	0.14348385903183558	0.033,0.016	0.01,0.0	0.019
273	"ENSG00000100239"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438173	50438298	273	12,5	0,0	4,8	2,0	102	99	0.613336682139	1.0	1.0,1.0	0.66,1.0	0.17
274	"ENSG00000100239"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	274	43,23	449,471	21,42	602,670	102	99	0.0746303725074	0.27466588643537726	0.085,0.045	0.033,0.057	0.02
275	"ENSG00000100239"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	275	15,26	294,328	21,35	473,480	120	99	0.67836538994	1.0	0.04,0.061	0.035,0.057	0.005
276	"ENSG00000100239"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	276	361,395	4,2	647,576	2,3	103	99	1	1.0	0.989,0.995	0.997,0.995	-0.004
277	"ENSG00000205593"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314604	50314700	277	19,39	0,0	98,49	1,0	493	99	1	1.0	1.0,1.0	0.952,1.0	0.024
278	"ENSG00000205593"	"DENND6B"	chr22	-	50316565	50316712	50316565	50316626	50317292	50317373	278	2,0	2,0	0,2	0,6	185	99	1	1.0	0.349,NA	NA,0.151	0.198
279	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40792524	40792595	40794513	40794580	279	388,413	0,2	417,472	0,2	180	99	1	1.0	1.0,0.991	1.0,0.992	-0.0
280	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44859679	44859834	44859730	44859834	44848931	44849060	280	1,2	8,8	0,0	0,2	150	99	1	1.0	0.076,0.142	NA,0.0	0.109
282	"ENSG00000100307"	"CBX7"	chr22	-	39134400	39134752	39134400	39134473	39138635	39138702	282	151,222	5,27	220,363	2,13	378	99	0.00510440285399	0.03645419572900793	0.888,0.683	0.966,0.88	-0.137
283	"ENSG00000100307"	"CBX7"	chr22	-	39134400	39134752	39134400	39134473	39141370	39141436	283	97,158	4,0	171,277	0,0	378	99	0.17886939638	0.5105041347665744	0.864,1.0	1.0,1.0	-0.068
284	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31589446	31589577	284	2201,2701	0,11	212,352	0,2	1558	99	0.639747290564	1.0	1.0,0.94	1.0,0.918	0.011
285	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31602211	31602293	285	2199,2701	0,2	212,354	4,10	1558	99	4.03099775781e-12	4.365450839101562e-10	1.0,0.988	0.771,0.692	0.262
286	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31604308	31604404	286	2407,3062	0,0	292,462	1,1	1558	99	0.288566677688	0.7061168502351999	1.0,1.0	0.949,0.967	0.042
289	"ENSG00000099917"	"MED15"	chr22	+	20554935	20555148	20555076	20555148	20551435	20551487	289	261,400	0,0	400,378	0,2	240	99	1	1.0	1.0,1.0	1.0,0.987	0.006
295	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358619	13358463	13358553	13359087	13359222	295	3,6	0,0	20,2	2,0	165	99	0.543675836812	1.0	1.0,1.0	0.857,1.0	0.072
296	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358619	13358463	13358553	13359766	13359986	296	3,3	1,0	5,2	0,0	165	99	1	1.0	0.643,1.0	1.0,1.0	-0.178
297	"ENSG00000012817"	"KDM5D"	chrY	-	19709450	19710260	19709450	19709809	19710375	19710472	297	297,346	110,162	182,57	108,27	550	99	0.0843486543615	0.29993679499547693	0.327,0.278	0.233,0.275	0.048
298	"ENSG00000012817"	"KDM5D"	chrY	-	19715822	19716111	19715822	19716004	19716278	19716473	298	32,39	165,211	21,7	52,19	206	99	0.0180061428562	0.0951042569365214	0.085,0.082	0.163,0.15	-0.073
300	"ENSG00000114374"	"USP9Y"	chrY	+	12842224	12842465	12842239	12842465	12841009	12841133	300	0,3	62,99	10,1	70,19	114	99	0.000736424321024	0.007943796078264806	0.0,0.026	0.11,0.044	-0.064
312	"ENSG00000293426"	"SEC1P"	chr19	+	48673138	48673267	48673155	48673267	48663196	48663267	312	0,0	1,2	0,2	0,0	116	99	1	1.0	0.0,0.0	NA,1.0	-1.0
313	"ENSG00000127616"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10961029	10961174	313	62,52	127,140	27,23	82,81	102	99	0.114229426919	0.3717716434973288	0.321,0.265	0.242,0.216	0.064
314	"ENSG00000127616"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10980776	10980852	314	3,5	10,11	3,3	15,12	102	99	0.355678764491	0.8091543939273207	0.226,0.306	0.163,0.195	0.087
315	"ENSG00000127616"	"SMARCA4"	chr19	+	10996493	10996544	10996496	10996544	10996212	10996380	315	341,385	4,6	353,284	4,8	102	99	0.478340525341	0.96320165913843	0.988,0.984	0.988,0.972	0.006
316	"ENSG00000127616"	"SMARCA4"	chr19	+	11007901	11008023	11007910	11008023	11003339	11003397	316	432,570	5,3	369,344	4,8	108	99	0.24967622329	0.6425466237517784	0.988,0.994	0.988,0.975	0.009
317	"ENSG00000127616"	"SMARCA4"	chr19	+	11027731	11027950	11027783	11027950	11026299	11026346	317	10,9	449,587	11,5	482,473	151	99	0.85764425979	1.0	0.014,0.01	0.015,0.007	0.001
318	"ENSG00000127616"	"SMARCA4"	chr19	+	11033766	11033865	11033771	11033865	11033289	11033517	318	91,117	2,0	47,39	0,0	104	99	1	1.0	0.977,1.0	1.0,1.0	-0.012
319	"ENSG00000127616"	"SMARCA4"	chr19	+	11041297	11041560	11041306	11041560	11034913	11035132	319	128,159	453,585	192,183	576,440	108	99	0.0288521354534	0.1353278977655614	0.206,0.199	0.234,0.276	-0.052
320	"ENSG00000127616"	"SMARCA4"	chr19	+	11041297	11041560	11041306	11041560	11039457	11039553	320	41,51	29,28	26,19	25,18	108	99	0.129044790526	0.4060678707633453	0.564,0.625	0.488,0.492	0.105
321	"ENSG00000127616"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11041297	11041560	321	303,421	326,436	420,349	308,304	102	99	0.0258919933459	0.1247933754538547	0.474,0.484	0.57,0.527	-0.07
322	"ENSG00000127616"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11056216	11056382	322	5,13	1,0	5,11	0,0	102	99	1	1.0	0.829,1.0	1.0,1.0	-0.086
323	"ENSG00000127616"	"SMARCA4"	chr19	+	11058685	11058889	11058787	11058889	11058254	11058363	323	39,23	646,829	20,23	722,686	201	99	0.14330701033	0.43614136866709524	0.029,0.013	0.013,0.016	0.007
324	"ENSG00000012061"	"ERCC1"	chr19	-	45416820	45416897	45416820	45416893	45419097	45419197	324	319,348	4,9	1077,1329	21,43	103	99	0.193677775516	0.5412720001765984	0.987,0.974	0.98,0.967	0.007
325	"ENSG00000012061"	"ERCC1"	chr19	-	45416820	45416897	45416820	45416893	45420323	45420427	325	7,5	0,0	29,23	3,0	103	99	0.62354466181	1.0	1.0,1.0	0.903,1.0	0.048
327	"ENSG00000012061"	"ERCC1"	chr19	-	45416820	45416897	45416820	45416893	45423269	45423381	327	6,9	0,0	18,18	1,0	103	99	1	1.0	1.0,1.0	0.945,1.0	0.028
330	"ENSG00000130299"	"GTPBP3"	chr19	+	17337898	17338255	17338007	17338255	17337558	17337664	330	8,16	20,25	21,30	42,36	208	99	0.458902041628	0.9430434225901735	0.16,0.233	0.192,0.284	-0.041
332	"ENSG00000130299"	"GTPBP3"	chr19	+	17341043	17341322	17341106	17341322	17339433	17339599	332	160,206	37,51	221,299	68,63	162	99	0.757118575649	1.0	0.725,0.712	0.665,0.744	0.014
333	"ENSG00000074855"	"ANO8"	chr19	-	17328161	17329541	17328161	17328983	17329756	17329831	333	56,69	56,61	124,107	43,35	657	99	6.90214596144e-07	2.2468950156616288e-05	0.131,0.146	0.303,0.315	-0.17
334	"ENSG00000160117"	"ANKLE1"	chr19	+	17282056	17282209	17282061	17282209	17281698	17281982	334	2,5	2,0	1,5	0,0	104	99	0.486609315073	0.9728628565652484	0.488,1.0	1.0,1.0	-0.256
335	"ENSG00000105048"	"TNNT1"	chr19	-	55134065	55134204	55134065	55134156	55137102	55137212	335	2,4	272,287	67,42	1897,1481	147	99	0.00209466845153	0.018256162169589755	0.005,0.009	0.023,0.019	-0.014
336	"ENSG00000105048"	"TNNT1"	chr19	-	55141856	55142057	55141856	55141920	55145543	55145565	336	4,8	290,333	79,69	1664,1383	236	99	0.00095177742388	0.00969210368682317	0.006,0.01	0.02,0.021	-0.013
340	"ENSG00000130164"	"LDLR"	chr19	+	11129450	11129670	11129512	11129670	11128007	11128085	340	10,8	623,577	5,5	322,479	161	99	1	1.0	0.01,0.008	0.009,0.006	0.002
341	"ENSG00000142453"	"CARM1"	chr19	+	10919832	10919966	10919876	10919966	10919594	10919680	341	22,28	247,298	20,3	282,269	143	99	0.00255174745501	0.021225105447071773	0.058,0.061	0.047,0.008	0.032
342	"ENSG00000183207"	"RUVBL2"	chr19	+	49004206	49004418	49004276	49004418	48999318	48999373	342	13,7	0,3	20,60	4,4	169	99	0.835101984273	1.0	1.0,0.578	0.745,0.898	-0.033
343	"ENSG00000183207"	"RUVBL2"	chr19	+	49004206	49004418	49004276	49004418	49003278	49003334	343	21,17	1197,1449	38,118	2349,3154	169	99	0.00369952151418	0.028509625075234774	0.01,0.007	0.009,0.021	-0.006
344	"ENSG00000268751"	"SCGB1B2P"	chr19	-	34576728	34577031	34576728	34576994	34577265	34577456	344	1,7	1,0	2,0	7,5	136	99	5.89273728491e-06	0.00013659027104734805	0.421,1.0	0.172,0.0	0.625
345	"ENSG00000042753"	"AP2S1"	chr19	-	46839464	46839620	46839464	46839578	46845992	46846142	345	68,64	1793,1983	103,154	3504,4218	141	99	0.758505934344	1.0	0.026,0.022	0.02,0.025	0.002
346	"ENSG00000090372"	"STRN4"	chr19	-	46725472	46725648	46725472	46725632	46727451	46727691	346	262,420	0,0	448,503	0,1	115	99	1	1.0	1.0,1.0	1.0,0.998	0.001
347	"ENSG00000090372"	"STRN4"	chr19	-	46727451	46727567	46727451	46727546	46727893	46728007	347	114,148	136,167	126,121	321,308	120	99	1.62203952048e-07	6.247136716552902e-06	0.409,0.422	0.245,0.245	0.17
348	"ENSG00000090372"	"STRN4"	chr19	-	46727451	46727691	46727451	46727546	46727893	46728007	348	87,79	136,167	65,84	321,308	244	99	4.15507628637e-07	1.43823495000997e-05	0.206,0.161	0.076,0.1	0.096
349	"ENSG00000090372"	"STRN4"	chr19	-	46727451	46727691	46727451	46727567	46727893	46728007	349	80,69	107,138	54,65	115,102	223	99	0.558140683974	1.0	0.249,0.182	0.173,0.221	0.018
350	"ENSG00000090372"	"STRN4"	chr19	-	46727893	46728126	46727893	46728007	46728617	46728777	350	12,28	292,360	29,25	448,438	218	99	0.916290307036	1.0	0.018,0.034	0.029,0.025	-0.001
351	"ENSG00000105204"	"DYRK1B"	chr19	-	39826671	39826987	39826671	39826867	39827284	39827425	351	41,39	21,28	35,34	38,22	219	99	0.248554745282	0.6404456546276833	0.469,0.386	0.294,0.411	0.075
352	"ENSG00000076928"	"ARHGEF1"	chr19	+	41892024	41892373	41892330	41892373	41888751	41888865	352	2865,3545	53,42	637,747	22,49	405	99	3.76386855017e-09	2.257094398996541e-07	0.93,0.954	0.876,0.788	0.11
353	"ENSG00000076928"	"ARHGEF1"	chr19	+	41903655	41903784	41903706	41903784	41903306	41903407	353	228,233	3762,4377	37,25	814,767	150	99	0.0186284996016	0.09763226096899894	0.038,0.034	0.029,0.021	0.011
354	"ENSG00000076928"	"ARHGEF1"	chr19	+	41905589	41905827	41905759	41905827	41905174	41905261	354	157,208	5298,6002	97,159	1094,1179	269	99	0	0.0	0.011,0.013	0.032,0.047	-0.028
355	"ENSG00000076928"	"ARHGEF1"	chr19	+	41928830	41928986	41928853	41928986	41923091	41923211	355	22,24	0,2	3,4	0,0	122	99	0.499522951971	0.9860642571122177	1.0,0.907	1.0,1.0	-0.046
356	"ENSG00000167604"	"NFKBID"	chr19	-	35896725	35897058	35896725	35896831	35897650	35897856	356	40,102	0,2	92,180	0,2	326	99	0.56368400359	1.0	1.0,0.939	1.0,0.965	-0.013
357	"ENSG00000167604"	"NFKBID"	chr19	-	35896912	35897103	35896912	35897058	35897650	35897856	357	13,14	20,59	9,45	43,70	144	99	0.671185813856	1.0	0.309,0.14	0.126,0.307	0.008
358	"ENSG00000129351"	"ILF3"	chr19	+	10681218	10682192	10681992	10682192	10681018	10681130	358	2737,2964	0,0	2375,3143	2,2	873	99	1	1.0	1.0,1.0	0.993,0.994	0.006
359	"ENSG00000129351"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10681992	10682192	359	31,64	0,0	53,61	2,1	111	99	0.430259779637	0.9090557213964664	1.0,1.0	0.959,0.982	0.03
360	"ENSG00000129351"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10682536	10682704	360	484,692	1273,1537	572,802	1182,1484	111	99	0.0579661952302	0.2271709937040228	0.253,0.287	0.301,0.325	-0.043
361	"ENSG00000129351"	"ILF3"	chr19	+	10684415	10685765	10684858	10685765	10683916	10683970	361	1845,2113	2,2	2528,3170	22,36	542	99	2.92271562508e-09	1.8267807718357166e-07	0.994,0.995	0.955,0.941	0.046
362	"ENSG00000187994"	"RINL"	chr19	-	38876330	38876490	38876330	38876474	38876692	38876781	362	145,208	15,35	57,53	13,4	115	99	0.959020707304	1.0	0.893,0.836	0.791,0.919	0.01
